"model","scenario","ensemble","year","variable","value"
"CanESM5","ssp585","r10i1p1f1",1850,"global_tas",-0.225054628382338
"CanESM5","ssp585","r10i1p1f1",1850,"sst",-0.149871594771241
"CanESM5","ssp585","r10i1p1f1",1850,"land_tas",-0.330829019607847
"CanESM5","ssp585","r10i1p1f1",1851,"global_tas",-0.164104611075174
"CanESM5","ssp585","r10i1p1f1",1851,"sst",-0.097543761437908
"CanESM5","ssp585","r10i1p1f1",1851,"land_tas",-0.235489019607883
"CanESM5","ssp585","r10i1p1f1",1852,"global_tas",-0.117305050819709
"CanESM5","ssp585","r10i1p1f1",1852,"sst",-0.0140730947712412
"CanESM5","ssp585","r10i1p1f1",1852,"land_tas",-0.147509019607867
"CanESM5","ssp585","r10i1p1f1",1853,"global_tas",-0.0103105261792393
"CanESM5","ssp585","r10i1p1f1",1853,"sst",-0.00208126143790805
"CanESM5","ssp585","r10i1p1f1",1853,"land_tas",0.123820980392168
"CanESM5","ssp585","r10i1p1f1",1854,"global_tas",-0.21280948527982
"CanESM5","ssp585","r10i1p1f1",1854,"sst",-0.0974052614379095
"CanESM5","ssp585","r10i1p1f1",1854,"land_tas",-0.256249019607878
"CanESM5","ssp585","r10i1p1f1",1855,"global_tas",-0.0550695333508315
"CanESM5","ssp585","r10i1p1f1",1855,"sst",0.0275298218954243
"CanESM5","ssp585","r10i1p1f1",1855,"land_tas",0.0179209803921481
"CanESM5","ssp585","r10i1p1f1",1856,"global_tas",0.0595382513129152
"CanESM5","ssp585","r10i1p1f1",1856,"sst",0.0754446552287577
"CanESM5","ssp585","r10i1p1f1",1856,"land_tas",0.16615098039216
"CanESM5","ssp585","r10i1p1f1",1857,"global_tas",0.0240923897599146
"CanESM5","ssp585","r10i1p1f1",1857,"sst",0.0401846552287567
"CanESM5","ssp585","r10i1p1f1",1857,"land_tas",0.0141109803921609
"CanESM5","ssp585","r10i1p1f1",1858,"global_tas",-0.139498803045683
"CanESM5","ssp585","r10i1p1f1",1858,"sst",-0.0763375947712424
"CanESM5","ssp585","r10i1p1f1",1858,"land_tas",-0.203949019607876
"CanESM5","ssp585","r10i1p1f1",1859,"global_tas",-0.0505349871506837
"CanESM5","ssp585","r10i1p1f1",1859,"sst",-0.00381051143790845
"CanESM5","ssp585","r10i1p1f1",1859,"land_tas",0.0210509803921468
"CanESM5","ssp585","r10i1p1f1",1860,"global_tas",0.155050771003914
"CanESM5","ssp585","r10i1p1f1",1860,"sst",0.0598306552287583
"CanESM5","ssp585","r10i1p1f1",1860,"land_tas",0.283610980392154
"CanESM5","ssp585","r10i1p1f1",1861,"global_tas",0.110552078436569
"CanESM5","ssp585","r10i1p1f1",1861,"sst",0.0211460718954265
"CanESM5","ssp585","r10i1p1f1",1861,"land_tas",0.245710980392118
"CanESM5","ssp585","r10i1p1f1",1862,"global_tas",-0.0977850211536406
"CanESM5","ssp585","r10i1p1f1",1862,"sst",-0.0980641781045754
"CanESM5","ssp585","r10i1p1f1",1862,"land_tas",-0.102189019607863
"CanESM5","ssp585","r10i1p1f1",1863,"global_tas",-0.125894808225951
"CanESM5","ssp585","r10i1p1f1",1863,"sst",-0.101211011437908
"CanESM5","ssp585","r10i1p1f1",1863,"land_tas",-0.187799019607837
"CanESM5","ssp585","r10i1p1f1",1864,"global_tas",-0.0449383297129202
"CanESM5","ssp585","r10i1p1f1",1864,"sst",-0.057842678104574
"CanESM5","ssp585","r10i1p1f1",1864,"land_tas",0.0238509803921261
"CanESM5","ssp585","r10i1p1f1",1865,"global_tas",-0.0171542056170324
"CanESM5","ssp585","r10i1p1f1",1865,"sst",-0.00525959477124245
"CanESM5","ssp585","r10i1p1f1",1865,"land_tas",0.0576509803921113
"CanESM5","ssp585","r10i1p1f1",1866,"global_tas",-0.0823160864989632
"CanESM5","ssp585","r10i1p1f1",1866,"sst",-0.00301942810457575
"CanESM5","ssp585","r10i1p1f1",1866,"land_tas",-0.0396490196078503
"CanESM5","ssp585","r10i1p1f1",1867,"global_tas",-0.121179748446991
"CanESM5","ssp585","r10i1p1f1",1867,"sst",-0.0683822614379073
"CanESM5","ssp585","r10i1p1f1",1867,"land_tas",-0.224249019607839
"CanESM5","ssp585","r10i1p1f1",1868,"global_tas",-0.00398595561307502
"CanESM5","ssp585","r10i1p1f1",1868,"sst",0.00824190522875785
"CanESM5","ssp585","r10i1p1f1",1868,"land_tas",0.0510009803921321
"CanESM5","ssp585","r10i1p1f1",1869,"global_tas",0.14157992184812
"CanESM5","ssp585","r10i1p1f1",1869,"sst",0.0822384052287576
"CanESM5","ssp585","r10i1p1f1",1869,"land_tas",0.313520980392127
"CanESM5","ssp585","r10i1p1f1",1870,"global_tas",0.0681105199104763
"CanESM5","ssp585","r10i1p1f1",1870,"sst",-0.00414542810457505
"CanESM5","ssp585","r10i1p1f1",1870,"land_tas",0.137090980392145
"CanESM5","ssp585","r10i1p1f1",1871,"global_tas",0.00457779400704794
"CanESM5","ssp585","r10i1p1f1",1871,"sst",-0.0472663447712413
"CanESM5","ssp585","r10i1p1f1",1871,"land_tas",0.0752709803921334
"CanESM5","ssp585","r10i1p1f1",1872,"global_tas",-4.73674637078147e-05
"CanESM5","ssp585","r10i1p1f1",1872,"sst",-0.0101950114379077
"CanESM5","ssp585","r10i1p1f1",1872,"land_tas",-0.0413990196078657
"CanESM5","ssp585","r10i1p1f1",1873,"global_tas",0.0543815600806283
"CanESM5","ssp585","r10i1p1f1",1873,"sst",0.0448438218954232
"CanESM5","ssp585","r10i1p1f1",1873,"land_tas",0.0300109803921487
"CanESM5","ssp585","r10i1p1f1",1874,"global_tas",0.125497268781203
"CanESM5","ssp585","r10i1p1f1",1874,"sst",0.0337663218954243
"CanESM5","ssp585","r10i1p1f1",1874,"land_tas",0.23145098039214
"CanESM5","ssp585","r10i1p1f1",1875,"global_tas",0.108774126224887
"CanESM5","ssp585","r10i1p1f1",1875,"sst",0.0117639885620912
"CanESM5","ssp585","r10i1p1f1",1875,"land_tas",0.106000980392139
"CanESM5","ssp585","r10i1p1f1",1876,"global_tas",0.0964713714135428
"CanESM5","ssp585","r10i1p1f1",1876,"sst",0.0243705718954247
"CanESM5","ssp585","r10i1p1f1",1876,"land_tas",0.0832909803921211
"CanESM5","ssp585","r10i1p1f1",1877,"global_tas",-0.0295536550073052
"CanESM5","ssp585","r10i1p1f1",1877,"sst",-0.074947761437908
"CanESM5","ssp585","r10i1p1f1",1877,"land_tas",-0.195949019607838
"CanESM5","ssp585","r10i1p1f1",1878,"global_tas",0.00820802782254759
"CanESM5","ssp585","r10i1p1f1",1878,"sst",-0.0210506781045757
"CanESM5","ssp585","r10i1p1f1",1878,"land_tas",-0.12611901960787
"CanESM5","ssp585","r10i1p1f1",1879,"global_tas",0.192193707970375
"CanESM5","ssp585","r10i1p1f1",1879,"sst",0.105256655228758
"CanESM5","ssp585","r10i1p1f1",1879,"land_tas",0.16450098039212
"CanESM5","ssp585","r10i1p1f1",1880,"global_tas",0.299985899768217
"CanESM5","ssp585","r10i1p1f1",1880,"sst",0.21826523856209
"CanESM5","ssp585","r10i1p1f1",1880,"land_tas",0.418190980392126
"CanESM5","ssp585","r10i1p1f1",1881,"global_tas",0.204904468194172
"CanESM5","ssp585","r10i1p1f1",1881,"sst",0.0877676552287597
"CanESM5","ssp585","r10i1p1f1",1881,"land_tas",0.25273098039213
"CanESM5","ssp585","r10i1p1f1",1882,"global_tas",0.0136665017768678
"CanESM5","ssp585","r10i1p1f1",1882,"sst",-0.022178344771241
"CanESM5","ssp585","r10i1p1f1",1882,"land_tas",-0.0755490196078767
"CanESM5","ssp585","r10i1p1f1",1883,"global_tas",-0.0456212640746685
"CanESM5","ssp585","r10i1p1f1",1883,"sst",-0.0157776781045732
"CanESM5","ssp585","r10i1p1f1",1883,"land_tas",-0.0608690196078783
"CanESM5","ssp585","r10i1p1f1",1884,"global_tas",-0.185114717086606
"CanESM5","ssp585","r10i1p1f1",1884,"sst",-0.078926678104576
"CanESM5","ssp585","r10i1p1f1",1884,"land_tas",-0.456319019607861
"CanESM5","ssp585","r10i1p1f1",1885,"global_tas",-0.0221321521955247
"CanESM5","ssp585","r10i1p1f1",1885,"sst",-0.0107342614379069
"CanESM5","ssp585","r10i1p1f1",1885,"land_tas",-0.131489019607841
"CanESM5","ssp585","r10i1p1f1",1886,"global_tas",0.0221189115768539
"CanESM5","ssp585","r10i1p1f1",1886,"sst",0.05825540522876
"CanESM5","ssp585","r10i1p1f1",1886,"land_tas",0.082220980392151
"CanESM5","ssp585","r10i1p1f1",1887,"global_tas",-0.0830536305655301
"CanESM5","ssp585","r10i1p1f1",1887,"sst",-0.081511761437909
"CanESM5","ssp585","r10i1p1f1",1887,"land_tas",-0.0551990196078691
"CanESM5","ssp585","r10i1p1f1",1888,"global_tas",-0.153814167408655
"CanESM5","ssp585","r10i1p1f1",1888,"sst",-0.101362178104576
"CanESM5","ssp585","r10i1p1f1",1888,"land_tas",-0.249109019607886
"CanESM5","ssp585","r10i1p1f1",1889,"global_tas",0.00521473701002151
"CanESM5","ssp585","r10i1p1f1",1889,"sst",0.0136076552287571
"CanESM5","ssp585","r10i1p1f1",1889,"land_tas",0.0854309803921183
"CanESM5","ssp585","r10i1p1f1",1890,"global_tas",0.140497007071644
"CanESM5","ssp585","r10i1p1f1",1890,"sst",0.0860782385620917
"CanESM5","ssp585","r10i1p1f1",1890,"land_tas",0.293830980392158
"CanESM5","ssp585","r10i1p1f1",1891,"global_tas",-0.0170271151920929
"CanESM5","ssp585","r10i1p1f1",1891,"sst",-0.0137631781045754
"CanESM5","ssp585","r10i1p1f1",1891,"land_tas",0.0635209803921271
"CanESM5","ssp585","r10i1p1f1",1892,"global_tas",-0.117574687941271
"CanESM5","ssp585","r10i1p1f1",1892,"sst",-0.0507182614379074
"CanESM5","ssp585","r10i1p1f1",1892,"land_tas",-0.216449019607865
"CanESM5","ssp585","r10i1p1f1",1893,"global_tas",-0.0692707866519413
"CanESM5","ssp585","r10i1p1f1",1893,"sst",-0.0363377614379096
"CanESM5","ssp585","r10i1p1f1",1893,"land_tas",-0.0481790196078578
"CanESM5","ssp585","r10i1p1f1",1894,"global_tas",0.106235767113048
"CanESM5","ssp585","r10i1p1f1",1894,"sst",0.033074071895424
"CanESM5","ssp585","r10i1p1f1",1894,"land_tas",0.144150980392112
"CanESM5","ssp585","r10i1p1f1",1895,"global_tas",0.0180860314710571
"CanESM5","ssp585","r10i1p1f1",1895,"sst",0.0408655718954237
"CanESM5","ssp585","r10i1p1f1",1895,"land_tas",-0.00962901960787121
"CanESM5","ssp585","r10i1p1f1",1896,"global_tas",0.0310867685735161
"CanESM5","ssp585","r10i1p1f1",1896,"sst",0.0387198218954233
"CanESM5","ssp585","r10i1p1f1",1896,"land_tas",-0.00840901960788187
"CanESM5","ssp585","r10i1p1f1",1897,"global_tas",-0.0415798780255159
"CanESM5","ssp585","r10i1p1f1",1897,"sst",-0.0143323447712403
"CanESM5","ssp585","r10i1p1f1",1897,"land_tas",-0.221749019607842
"CanESM5","ssp585","r10i1p1f1",1898,"global_tas",-0.0528790089354061
"CanESM5","ssp585","r10i1p1f1",1898,"sst",-0.0467496781045751
"CanESM5","ssp585","r10i1p1f1",1898,"land_tas",-0.231349019607876
"CanESM5","ssp585","r10i1p1f1",1899,"global_tas",0.0180949542543658
"CanESM5","ssp585","r10i1p1f1",1899,"sst",0.0880387385620907
"CanESM5","ssp585","r10i1p1f1",1899,"land_tas",-0.108949019607849
"CanESM5","ssp585","r10i1p1f1",1900,"global_tas",0.276691375719622
"CanESM5","ssp585","r10i1p1f1",1900,"sst",0.20560965522876
"CanESM5","ssp585","r10i1p1f1",1900,"land_tas",0.478530980392122
"CanESM5","ssp585","r10i1p1f1",1901,"global_tas",0.0554451945305914
"CanESM5","ssp585","r10i1p1f1",1901,"sst",0.042864405228759
"CanESM5","ssp585","r10i1p1f1",1901,"land_tas",-0.00282901960787285
"CanESM5","ssp585","r10i1p1f1",1902,"global_tas",0.0155944243360295
"CanESM5","ssp585","r10i1p1f1",1902,"sst",0.0764762385620907
"CanESM5","ssp585","r10i1p1f1",1902,"land_tas",-0.146509019607834
"CanESM5","ssp585","r10i1p1f1",1903,"global_tas",-0.019143616815029
"CanESM5","ssp585","r10i1p1f1",1903,"sst",0.0520967385620922
"CanESM5","ssp585","r10i1p1f1",1903,"land_tas",-0.120449019607861
"CanESM5","ssp585","r10i1p1f1",1904,"global_tas",-0.137546270644464
"CanESM5","ssp585","r10i1p1f1",1904,"sst",-0.0179121781045735
"CanESM5","ssp585","r10i1p1f1",1904,"land_tas",-0.404289019607859
"CanESM5","ssp585","r10i1p1f1",1905,"global_tas",-0.00828978673285974
"CanESM5","ssp585","r10i1p1f1",1905,"sst",0.0176399885620919
"CanESM5","ssp585","r10i1p1f1",1905,"land_tas",-0.032749019607877
"CanESM5","ssp585","r10i1p1f1",1906,"global_tas",0.106504365530157
"CanESM5","ssp585","r10i1p1f1",1906,"sst",0.0944467385620917
"CanESM5","ssp585","r10i1p1f1",1906,"land_tas",0.152020980392138
"CanESM5","ssp585","r10i1p1f1",1907,"global_tas",0.09945428990153
"CanESM5","ssp585","r10i1p1f1",1907,"sst",0.0999811552287576
"CanESM5","ssp585","r10i1p1f1",1907,"land_tas",0.121750980392164
"CanESM5","ssp585","r10i1p1f1",1908,"global_tas",-0.0843680031844087
"CanESM5","ssp585","r10i1p1f1",1908,"sst",0.0152544052287596
"CanESM5","ssp585","r10i1p1f1",1908,"land_tas",-0.168569019607844
"CanESM5","ssp585","r10i1p1f1",1909,"global_tas",-0.0627479962744246
"CanESM5","ssp585","r10i1p1f1",1909,"sst",-0.0209606781045755
"CanESM5","ssp585","r10i1p1f1",1909,"land_tas",-0.0115490196078554
"CanESM5","ssp585","r10i1p1f1",1910,"global_tas",-0.0706284523309364
"CanESM5","ssp585","r10i1p1f1",1910,"sst",-0.0180688447712426
"CanESM5","ssp585","r10i1p1f1",1910,"land_tas",-0.0941090196078562
"CanESM5","ssp585","r10i1p1f1",1911,"global_tas",0.0599729396373618
"CanESM5","ssp585","r10i1p1f1",1911,"sst",0.11881198856209
"CanESM5","ssp585","r10i1p1f1",1911,"land_tas",0.110270980392158
"CanESM5","ssp585","r10i1p1f1",1912,"global_tas",0.0832232810044502
"CanESM5","ssp585","r10i1p1f1",1912,"sst",0.0833741552287577
"CanESM5","ssp585","r10i1p1f1",1912,"land_tas",0.14095098039212
"CanESM5","ssp585","r10i1p1f1",1913,"global_tas",-0.0244301491891861
"CanESM5","ssp585","r10i1p1f1",1913,"sst",0.0146679885620921
"CanESM5","ssp585","r10i1p1f1",1913,"land_tas",0.00335098039215609
"CanESM5","ssp585","r10i1p1f1",1914,"global_tas",-0.0611506730744509
"CanESM5","ssp585","r10i1p1f1",1914,"sst",0.00896573856209325
"CanESM5","ssp585","r10i1p1f1",1914,"land_tas",-0.0574890196078854
"CanESM5","ssp585","r10i1p1f1",1915,"global_tas",-0.18969434012314
"CanESM5","ssp585","r10i1p1f1",1915,"sst",-0.108826928104577
"CanESM5","ssp585","r10i1p1f1",1915,"land_tas",-0.251519019607883
"CanESM5","ssp585","r10i1p1f1",1916,"global_tas",-0.117296133099217
"CanESM5","ssp585","r10i1p1f1",1916,"sst",0.00205823856209275
"CanESM5","ssp585","r10i1p1f1",1916,"land_tas",-0.220149019607845
"CanESM5","ssp585","r10i1p1f1",1917,"global_tas",-0.00721932541870274
"CanESM5","ssp585","r10i1p1f1",1917,"sst",0.00732240522875945
"CanESM5","ssp585","r10i1p1f1",1917,"land_tas",-0.0371490196078526
"CanESM5","ssp585","r10i1p1f1",1918,"global_tas",0.162241392182011
"CanESM5","ssp585","r10i1p1f1",1918,"sst",0.156115155228758
"CanESM5","ssp585","r10i1p1f1",1918,"land_tas",0.204450980392153
"CanESM5","ssp585","r10i1p1f1",1919,"global_tas",0.294245440647614
"CanESM5","ssp585","r10i1p1f1",1919,"sst",0.234374738562093
"CanESM5","ssp585","r10i1p1f1",1919,"land_tas",0.365730980392129
"CanESM5","ssp585","r10i1p1f1",1920,"global_tas",0.194506185198861
"CanESM5","ssp585","r10i1p1f1",1920,"sst",0.222141405228758
"CanESM5","ssp585","r10i1p1f1",1920,"land_tas",0.191930980392158
"CanESM5","ssp585","r10i1p1f1",1921,"global_tas",0.285655293974571
"CanESM5","ssp585","r10i1p1f1",1921,"sst",0.23112390522876
"CanESM5","ssp585","r10i1p1f1",1921,"land_tas",0.227580980392133
"CanESM5","ssp585","r10i1p1f1",1922,"global_tas",0.39437841020748
"CanESM5","ssp585","r10i1p1f1",1922,"sst",0.249602488562094
"CanESM5","ssp585","r10i1p1f1",1922,"land_tas",0.634950980392148
"CanESM5","ssp585","r10i1p1f1",1923,"global_tas",0.211153167237171
"CanESM5","ssp585","r10i1p1f1",1923,"sst",0.145137571895426
"CanESM5","ssp585","r10i1p1f1",1923,"land_tas",0.428750980392124
"CanESM5","ssp585","r10i1p1f1",1924,"global_tas",0.0550077066831136
"CanESM5","ssp585","r10i1p1f1",1924,"sst",0.0426124052287592
"CanESM5","ssp585","r10i1p1f1",1924,"land_tas",0.0791709803921208
"CanESM5","ssp585","r10i1p1f1",1925,"global_tas",0.181472531325937
"CanESM5","ssp585","r10i1p1f1",1925,"sst",0.175967238562091
"CanESM5","ssp585","r10i1p1f1",1925,"land_tas",0.207320980392126
"CanESM5","ssp585","r10i1p1f1",1926,"global_tas",0.270650678743891
"CanESM5","ssp585","r10i1p1f1",1926,"sst",0.177517071895427
"CanESM5","ssp585","r10i1p1f1",1926,"land_tas",0.43507098039214
"CanESM5","ssp585","r10i1p1f1",1927,"global_tas",0.135895238094804
"CanESM5","ssp585","r10i1p1f1",1927,"sst",0.0542139885620935
"CanESM5","ssp585","r10i1p1f1",1927,"land_tas",0.208850980392128
"CanESM5","ssp585","r10i1p1f1",1928,"global_tas",0.0764407419688382
"CanESM5","ssp585","r10i1p1f1",1928,"sst",0.0972718218954257
"CanESM5","ssp585","r10i1p1f1",1928,"land_tas",0.135050980392123
"CanESM5","ssp585","r10i1p1f1",1929,"global_tas",0.198244540513826
"CanESM5","ssp585","r10i1p1f1",1929,"sst",0.160283071895425
"CanESM5","ssp585","r10i1p1f1",1929,"land_tas",0.318000980392128
"CanESM5","ssp585","r10i1p1f1",1930,"global_tas",0.262181299878648
"CanESM5","ssp585","r10i1p1f1",1930,"sst",0.201372321895424
"CanESM5","ssp585","r10i1p1f1",1930,"land_tas",0.366680980392118
"CanESM5","ssp585","r10i1p1f1",1931,"global_tas",0.0474008224881572
"CanESM5","ssp585","r10i1p1f1",1931,"sst",0.0542007385620914
"CanESM5","ssp585","r10i1p1f1",1931,"land_tas",0.0390709803921254
"CanESM5","ssp585","r10i1p1f1",1932,"global_tas",0.0390917295324016
"CanESM5","ssp585","r10i1p1f1",1932,"sst",0.0921934885620926
"CanESM5","ssp585","r10i1p1f1",1932,"land_tas",-0.0468990196078494
"CanESM5","ssp585","r10i1p1f1",1933,"global_tas",0.0370219786304915
"CanESM5","ssp585","r10i1p1f1",1933,"sst",0.0610126552287584
"CanESM5","ssp585","r10i1p1f1",1933,"land_tas",0.0071209803921306
"CanESM5","ssp585","r10i1p1f1",1934,"global_tas",0.126358463207509
"CanESM5","ssp585","r10i1p1f1",1934,"sst",0.113704571895426
"CanESM5","ssp585","r10i1p1f1",1934,"land_tas",0.169110980392134
"CanESM5","ssp585","r10i1p1f1",1935,"global_tas",0.0627404442621469
"CanESM5","ssp585","r10i1p1f1",1935,"sst",0.0526687385620905
"CanESM5","ssp585","r10i1p1f1",1935,"land_tas",0.0332509803921539
"CanESM5","ssp585","r10i1p1f1",1936,"global_tas",0.0963468711950668
"CanESM5","ssp585","r10i1p1f1",1936,"sst",0.145085321895426
"CanESM5","ssp585","r10i1p1f1",1936,"land_tas",-0.0134490196078332
"CanESM5","ssp585","r10i1p1f1",1937,"global_tas",0.238501557061966
"CanESM5","ssp585","r10i1p1f1",1937,"sst",0.181123738562093
"CanESM5","ssp585","r10i1p1f1",1937,"land_tas",0.36039098039214
"CanESM5","ssp585","r10i1p1f1",1938,"global_tas",0.380244028042682
"CanESM5","ssp585","r10i1p1f1",1938,"sst",0.316684905228759
"CanESM5","ssp585","r10i1p1f1",1938,"land_tas",0.534400980392149
"CanESM5","ssp585","r10i1p1f1",1939,"global_tas",0.458761725221052
"CanESM5","ssp585","r10i1p1f1",1939,"sst",0.335087488562092
"CanESM5","ssp585","r10i1p1f1",1939,"land_tas",0.599920980392142
"CanESM5","ssp585","r10i1p1f1",1940,"global_tas",0.365672613410027
"CanESM5","ssp585","r10i1p1f1",1940,"sst",0.281601321895427
"CanESM5","ssp585","r10i1p1f1",1940,"land_tas",0.535250980392163
"CanESM5","ssp585","r10i1p1f1",1941,"global_tas",0.361094153180943
"CanESM5","ssp585","r10i1p1f1",1941,"sst",0.242098821895425
"CanESM5","ssp585","r10i1p1f1",1941,"land_tas",0.496550980392158
"CanESM5","ssp585","r10i1p1f1",1942,"global_tas",0.193473095956904
"CanESM5","ssp585","r10i1p1f1",1942,"sst",0.118943655228759
"CanESM5","ssp585","r10i1p1f1",1942,"land_tas",0.247780980392122
"CanESM5","ssp585","r10i1p1f1",1943,"global_tas",0.189623788622782
"CanESM5","ssp585","r10i1p1f1",1943,"sst",0.18906565522876
"CanESM5","ssp585","r10i1p1f1",1943,"land_tas",0.128730980392163
"CanESM5","ssp585","r10i1p1f1",1944,"global_tas",0.310741141963376
"CanESM5","ssp585","r10i1p1f1",1944,"sst",0.227954405228758
"CanESM5","ssp585","r10i1p1f1",1944,"land_tas",0.325820980392166
"CanESM5","ssp585","r10i1p1f1",1945,"global_tas",0.200386572921445
"CanESM5","ssp585","r10i1p1f1",1945,"sst",0.169600988562092
"CanESM5","ssp585","r10i1p1f1",1945,"land_tas",0.0241209803921265
"CanESM5","ssp585","r10i1p1f1",1946,"global_tas",0.219095939149838
"CanESM5","ssp585","r10i1p1f1",1946,"sst",0.143650571895425
"CanESM5","ssp585","r10i1p1f1",1946,"land_tas",0.259100980392134
"CanESM5","ssp585","r10i1p1f1",1947,"global_tas",0.387094482257737
"CanESM5","ssp585","r10i1p1f1",1947,"sst",0.275136405228758
"CanESM5","ssp585","r10i1p1f1",1947,"land_tas",0.577190980392118
"CanESM5","ssp585","r10i1p1f1",1948,"global_tas",0.397398439523442
"CanESM5","ssp585","r10i1p1f1",1948,"sst",0.269975321895427
"CanESM5","ssp585","r10i1p1f1",1948,"land_tas",0.582190980392113
"CanESM5","ssp585","r10i1p1f1",1949,"global_tas",0.294513523123044
"CanESM5","ssp585","r10i1p1f1",1949,"sst",0.204577488562091
"CanESM5","ssp585","r10i1p1f1",1949,"land_tas",0.322790980392142
"CanESM5","ssp585","r10i1p1f1",1950,"global_tas",0.392579757128999
"CanESM5","ssp585","r10i1p1f1",1950,"sst",0.386739655228759
"CanESM5","ssp585","r10i1p1f1",1950,"land_tas",0.366130980392143
"CanESM5","ssp585","r10i1p1f1",1951,"global_tas",0.507992293986149
"CanESM5","ssp585","r10i1p1f1",1951,"sst",0.404992488562091
"CanESM5","ssp585","r10i1p1f1",1951,"land_tas",0.695600980392157
"CanESM5","ssp585","r10i1p1f1",1952,"global_tas",0.334823974485857
"CanESM5","ssp585","r10i1p1f1",1952,"sst",0.291075571895423
"CanESM5","ssp585","r10i1p1f1",1952,"land_tas",0.354230980392117
"CanESM5","ssp585","r10i1p1f1",1953,"global_tas",0.207545013326978
"CanESM5","ssp585","r10i1p1f1",1953,"sst",0.156424405228759
"CanESM5","ssp585","r10i1p1f1",1953,"land_tas",0.264350980392123
"CanESM5","ssp585","r10i1p1f1",1954,"global_tas",0.261433762026229
"CanESM5","ssp585","r10i1p1f1",1954,"sst",0.247097571895424
"CanESM5","ssp585","r10i1p1f1",1954,"land_tas",0.294380980392134
"CanESM5","ssp585","r10i1p1f1",1955,"global_tas",0.429343168362493
"CanESM5","ssp585","r10i1p1f1",1955,"sst",0.27238315522876
"CanESM5","ssp585","r10i1p1f1",1955,"land_tas",0.604850980392143
"CanESM5","ssp585","r10i1p1f1",1956,"global_tas",0.187050176811169
"CanESM5","ssp585","r10i1p1f1",1956,"sst",0.201715655228757
"CanESM5","ssp585","r10i1p1f1",1956,"land_tas",0.199010980392131
"CanESM5","ssp585","r10i1p1f1",1957,"global_tas",0.309190532912794
"CanESM5","ssp585","r10i1p1f1",1957,"sst",0.274204571895425
"CanESM5","ssp585","r10i1p1f1",1957,"land_tas",0.30025098039215
"CanESM5","ssp585","r10i1p1f1",1958,"global_tas",0.4079652095092
"CanESM5","ssp585","r10i1p1f1",1958,"sst",0.325100071895424
"CanESM5","ssp585","r10i1p1f1",1958,"land_tas",0.554910980392151
"CanESM5","ssp585","r10i1p1f1",1959,"global_tas",0.366488820046641
